time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2018-10-01T23:12:47Z,161,0,0,0,0,0,17708596,1467,14562707,0,0,0,0,0,0,12942,0,0,0,0,0,0,0,718,14,0,-117,1,6,9477,0,0,0,0,0, ,0,0,0,0,0,0,12937,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,188,497608656,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,12752,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:13:47Z,161,0,0,0,0,0,17724108,1467,14578219,0,0,0,0,0,0,10931,0,0,0,0,0,0,0,721,14,0,-118,1,6,7998,0,0,0,0,0, ,0,0,0,0,0,0,10927,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,297,40,175,324202392,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,10755,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:14:47Z,161,0,0,0,0,0,17742676,1467,14596787,0,0,0,0,0,0,11642,0,0,0,0,0,0,0,722,14,0,-119,1,6,8547,0,0,0,0,0, ,0,0,0,0,0,0,11639,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,287,46,222,400652056,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11503,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:15:47Z,161,0,0,0,0,0,17743124,1467,14597235,0,0,0,0,0,0,11813,0,0,0,0,0,0,0,724,14,0,-119,1,6,8754,0,0,0,0,0, ,0,0,0,0,0,0,11811,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,293,49,221,458358544,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11686,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:16:47Z,161,0,0,0,0,0,17753116,1467,14607227,0,0,0,0,0,0,11965,0,0,0,0,0,0,0,724,14,0,-120,1,6,8782,0,0,0,0,0, ,0,0,0,0,0,0,11961,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,289,40,196,343784312,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11809,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:17:47Z,161,0,0,0,0,0,17789940,1467,14644051,0,0,0,0,0,0,12672,0,0,0,0,0,0,0,727,14,0,-120,1,6,9097,0,0,0,0,0, ,0,0,0,0,0,0,12671,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294,45,203,322924048,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,12459,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:18:47Z,161,0,0,0,0,0,17813532,1467,14667643,0,0,0,0,0,0,11838,0,0,0,0,0,0,0,729,14,0,-121,1,6,8450,0,0,0,0,0, ,0,0,0,0,0,0,11834,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,154,339117104,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11599,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:19:47Z,161,0,0,0,0,0,17831396,1467,14685507,0,0,0,0,0,0,11899,0,0,0,0,0,0,0,732,14,0,-122,1,6,8470,0,0,0,0,0, ,0,0,0,0,0,0,11895,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,183,392038448,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11700,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:20:47Z,161,0,0,0,0,0,17849316,1467,14703427,0,0,0,0,0,0,12087,0,0,0,0,0,0,0,733,14,0,-123,1,6,8723,0,0,0,0,0, ,0,0,0,0,0,0,12083,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,213,400482456,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11862,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:21:47Z,161,0,0,0,0,0,17855860,1467,14709971,0,0,0,0,0,0,12032,0,0,0,0,0,0,0,733,14,0,-124,1,6,8802,0,0,0,0,0, ,0,0,0,0,0,0,12028,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290,45,209,430503368,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11855,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:22:47Z,161,0,0,0,0,0,17866884,1467,14720995,0,0,0,0,0,0,11630,0,0,0,0,0,0,0,734,14,0,-124,1,6,8521,0,0,0,0,0, ,0,0,0,0,0,0,11629,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,140,383699624,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11505,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:23:47Z,161,0,0,0,0,0,17888196,1467,14742307,0,0,0,0,0,0,11468,0,0,0,0,0,0,0,736,14,0,-125,1,6,8237,0,0,0,0,0, ,0,0,0,0,0,0,11464,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,205,432277976,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11264,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:24:47Z,161,0,0,0,0,0,17910892,1467,14765003,0,0,0,0,0,0,12048,0,0,0,0,0,0,0,738,14,0,-126,1,6,8750,0,0,0,0,0, ,0,0,0,0,0,0,12044,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,974,55,276,343840096,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,11843,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:25:47Z,161,0,0,0,0,0,17938964,1467,14793075,0,0,0,0,0,0,12143,0,0,0,0,0,0,0,741,14,0,-126,1,6,8750,0,0,0,0,0, ,0,0,0,0,0,0,12142,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,158,388457288,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,11975,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:26:47Z,161,0,0,0,0,0,17941532,1467,14795643,0,0,0,0,0,0,12238,0,0,0,0,0,0,0,742,14,0,-127,1,6,9012,0,0,0,0,0, ,0,0,0,0,0,0,12233,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,146,395202152,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,12047,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:27:47Z,161,0,0,0,0,0,17945660,1467,14799771,0,0,0,0,0,0,10012,0,0,0,0,0,0,0,743,14,0,-128,1,6,7305,0,0,0,0,0, ,0,0,0,0,0,0,10008,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,137,370948672,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,9850,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:28:47Z,161,0,0,0,0,0,17975452,1467,14829563,0,0,0,0,0,0,7219,0,0,0,0,0,0,0,745,14,0,-128,1,6,5095,0,0,0,0,0, ,0,0,0,0,0,0,7219,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,135,395352432,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7112,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:29:47Z,161,0,0,0,0,0,18013708,1467,14867819,0,0,0,0,0,0,6624,0,0,0,0,0,0,0,748,14,0,-128,1,6,4530,0,0,0,0,0, ,0,0,0,0,0,0,6624,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,106,484508208,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6466,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:30:47Z,161,0,0,0,0,0,17997932,1467,14852043,0,0,0,0,0,0,6049,0,0,0,0,0,0,0,749,14,0,-129,1,6,4581,0,0,0,0,0, ,0,0,0,0,0,0,6045,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,115,461100432,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,5981,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:31:47Z,161,0,0,0,0,0,18003364,1467,14857475,0,0,0,0,0,0,10178,0,0,0,0,0,0,0,751,14,0,-130,1,6,7522,0,0,0,0,0, ,0,0,0,0,0,0,10174,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,150,466441064,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,10031,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:32:47Z,161,0,0,0,0,0,18044420,1467,14898531,0,0,0,0,0,0,15176,0,0,0,0,0,0,0,758,14,0,-130,1,6,10945,0,0,0,0,0, ,0,0,0,0,0,0,15175,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,170,423819048,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,14970,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:33:47Z,161,0,0,0,0,0,18055476,1467,14909587,0,0,0,0,0,0,14172,0,0,0,0,0,0,0,760,14,0,-131,1,6,10278,0,0,0,0,0, ,0,0,0,0,0,0,14167,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,146,466661448,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,13934,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:34:47Z,161,0,0,0,0,0,18075228,1467,14929339,0,0,0,0,0,0,14526,0,0,0,0,0,0,0,761,14,0,-132,1,6,10313,0,0,0,0,0, ,0,0,0,0,0,0,14522,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,161,515105688,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,14285,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:35:47Z,161,0,0,0,0,0,18095724,1467,14949835,0,0,0,0,0,0,15008,0,0,0,0,0,0,0,763,14,0,-133,1,6,10869,0,0,0,0,0, ,0,0,0,0,0,0,15004,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,167,412050168,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,14805,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:36:47Z,161,0,0,0,0,0,18155460,1467,15009571,0,0,0,0,0,0,15905,0,0,0,0,0,0,0,767,14,0,-133,1,6,10750,0,0,0,0,0, ,0,0,0,0,0,0,16226,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,164,437746512,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,322,0,44,0,0,0,0,0,0,0,0,0,0,15001,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01T23:37:29Z,665,0,0,0,0,0,18548828,1963,15402435,0,0,0,0,0,0,1781,0,0,0,0,0,0,0,767,14,0,-133,1,6,1154,0,0,0,0,0, ,0,0,0,0,0,0,1857,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538428964956,3145728,0,0,0,0,0,94,0,4,0,0,0,3,3,0,0,0,0,0,0,38,1,0,0,6144,3,15285202,17,0,0,0,0,0,0,5,23,428319280,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1599,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
