url,FileSize,NumOfOutLink,ContentType
https://www.nytimes.com/2018/03/03/travel/cloverdale-restaurant-steamboat-springs-colorado-review.html,710 KB,128,text/html
https://www.nytimes.com/2018/02/20/t-magazine/nomad-hotel-andy-coolquitt-things-to-know.html,1024 KB,134,text/html
https://www.nytimes.com/2018/02/26/books/review/freshwater-akwaeke-emezi.html,694 KB,131,text/html
https://www.nytimes.com/2018/03/02/realestate/when-your-home-has-a-history.html,629 KB,125,text/html
https://www.nytimes.com/2018/03/03/world/europe/sweden-crime-immigration-hand-grenades.html,133 KB,116,text/html
https://www.nytimes.com/2018/03/01/style/alcoholism-recovery-relapse.html,770 KB,127,text/html
https://www.nytimes.com/2018/02/27/magazine/how-much-is-anyone-entitled-to-in-the-end.html,637 KB,130,text/html
https://www.nytimes.com/2018/03/01/magazine/new-sentences-from-a-long-way-from-home-by-peter-carey.html,592 KB,128,text/html
https://www.nytimes.com/2018/02/26/realestate/shopping-for-childrens-chairs.html,662 KB,138,text/html
https://www.nytimes.com/2018/03/03/opinion/sunday/trumps-white-house.html,804 KB,139,text/html
https://www.nytimes.com/2018/02/21/t-magazine/art/philippe-anthonioz-paris-sculptor.html,730 KB,134,text/html
https://www.nytimes.com/2018/02/27/business/retirement/are-you-leaving-your-children-an-inheritance.html,716 KB,123,text/html
https://www.nytimes.com/2018/03/01/realestate/saudi-prince-sells-manhattan-triplex.html,905 KB,150,text/html
https://www.nytimes.com/2018/03/03/business/economy/tariff-blue-collar.html,680 KB,133,text/html
https://www.nytimes.com/2018/03/03/us/politics/trump-reality-show.html,675 KB,129,text/html
https://www.nytimes.com/2018/03/04/fashion/weddings/rachel-kipnis-and-marianne-curtis.html,505 KB,119,text/html
https://www.nytimes.com/2018/03/02/style/clotilde-chaumet-dynamo-paris-soulcycle.html,660 KB,126,text/html
https://www.nytimes.com/2018/03/04/realestate/homes-that-sold-for-around-750000.html,716 KB,135,text/html
https://www.nytimes.com/2018/03/03/opinion/sunday/oscars-harvey-weinstein-hollywood.html,879 KB,138,text/html
https://www.nytimes.com/2018/03/03/world/europe/italy-election-childcare-women.html,583 KB,133,text/html
https://www.nytimes.com/2018/03/03/opinion/sunday/oscars-academy-awards-guillermo-del-toro-mexico.html,987 KB,140,text/html
https://www.nytimes.com/2018/03/01/magazine/how-to-choose-an-online-handle.html,587 KB,127,text/html
https://www.nytimes.com/2018/02/28/nyregion/they-just-want-to-meet-the-nice-people.html,803 KB,128,text/html
https://www.nytimes.com/2018/03/03/world/europe/ukraine-protest-mikheil-saakashvili-petro-poroshenko.html,528 KB,128,text/html
https://www.nytimes.com/2018/02/28/books/review/martin-amis-rub-of-time.html,650 KB,127,text/html
https://www.nytimes.com/2018/03/03/world/middleeast/benjamin-netanyahu-aipac-trump.html,621 KB,133,text/html
https://www.nytimes.com/2018/03/02/business/retirement/aging-workers-opportunity.html,488 KB,133,text/html
https://www.nytimes.com/2018/03/01/realestate/homes-for-sale-in-manhattan-and-brooklyn.html,724 KB,131,text/html
https://www.nytimes.com/2018/03/02/arts/television/jessica-jones-netflix-melissa-rosenberg.html,555 KB,129,text/html
https://www.nytimes.com/2018/03/02/obituaries/barbara-lekberg-artist-with-a-blowtorch-dies-at-92.html,597 KB,128,text/html
https://www.nytimes.com/2018/03/01/magazine/the-2-18-18-issue.html,439 KB,123,text/html
https://www.nytimes.com/2018/03/02/upshot/the-trump-steel-tariffs-are-economically-small-and-symbolically-huge.html,752 KB,125,text/html
https://www.nytimes.com/2018/03/04/fashion/weddings/sonney-vogel-john-berkowitz.html,502 KB,119,text/html
https://www.nytimes.com/2018/03/02/travel/chicago-londonhouse-robey-wicker-park-hotel-reviews.html,780 KB,131,text/html
https://www.nytimes.com/2018/03/04/world/europe/turkey-erdogan-internet-law-restrictions.html,594 KB,132,text/html
https://www.nytimes.com/2018/03/01/travel/rome-budget-affordable-luxury.html,761 KB,129,text/html
https://www.nytimes.com/2018/03/03/style/sexual-harassment-in-fashion.html,418 KB,121,text/html
https://www.nytimes.com/2018/03/01/realestate/homes-for-sale-in-new-york-and-connecticut.html,731 KB,129,text/html
https://www.nytimes.com/2018/02/28/travel/shanghai-china-budget-affordable-dumplings-art.html,742 KB,155,text/html
https://www.nytimes.com/2018/03/04/arts/whats-on-tv-sunday-the-oscars.html,443 KB,131,text/html
https://www.nytimes.com/2018/02/28/magazine/letter-of-recommendation-celsius.html,605 KB,127,text/html
https://www.nytimes.com/es/2017/10/07/la-vida-del-tirador-de-las-vegas-en-los-casinos/,67 KB,52,text/html
https://www.nytimes.com/2018/03/01/opinion/corruption-andrew-cuomo.html,568 KB,123,text/html
https://www.nytimes.com/2018/02/28/realestate/living-in-fleetwood-mount-vernon-new-york.html,914 KB,147,text/html
https://www.nytimes.com/2018/02/26/travel/what-lewis-black-cant-travel-without.html,659 KB,121,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/emily-hanno-elias-sanchez-eppler.html,506 KB,120,text/html
https://www.nytimes.com/2018/02/28/magazine/a-painful-bruise-wouldnt-heal-it-took-several-hospital-visits-to-discover-why.html,637 KB,129,text/html
https://www.nytimes.com/2018/03/03/nyregion/nyc-homeless-nakesha-mental-illness.html,979 KB,133,text/html
https://www.nytimes.com/2018/03/02/opinion/sunday/voting-age-school-shootings.html,762 KB,134,text/html
https://www.nytimes.com/2018/07/29/arts/television/whats-on-tv-sunday-cosi-fan-tutte-and-power.html,554 KB,130,text/html
https://www.nytimes.com/2018/03/03/opinion/sunday/parents-teenagers-voting.html,742 KB,136,text/html
https://www.nytimes.com/2018/09/12/arts/music/fall-pop-jazz-calendar.html,1024 KB,155,text/html
https://www.nytimes.com/2018/03/01/travel/five-places-to-go-in-nashville-wedgewood-houston.html,955 KB,126,text/html
https://www.nytimes.com/2018/03/03/opinion/sunday/trump-border-wall-immigration.html,531 KB,125,text/html
https://www.nytimes.com/2018/07/24/magazine/can-your-ally-want-things-you-dont.html,726 KB,130,text/html
https://www.nytimes.com/2018/03/03/sunday-review/what-if-republicans-win-the-midterms.html,741 KB,140,text/html
https://www.nytimes.com/2018/09/21/arts/music/orrin-evans-the-bad-plus.html,573 KB,137,text/html
https://www.nytimes.com/2018/03/02/books/review/steven-pinker-enlightenment-now.html,600 KB,125,text/html
https://www.nytimes.com/2018/07/23/books/review/richard-russo-empire-falls.html,609 KB,127,text/html
https://www.nytimes.com/2018/02/28/travel/beating-the-lines-at-airports.html,869 KB,142,text/html
https://www.nytimes.com/2018/09/12/arts/music/wayne-shorter-emanon.html,539 KB,127,text/html
https://www.nytimes.com/2018/03/02/movies/oscars-best-screenplay-diversity.html,799 KB,136,text/html
https://www.nytimes.com/2018/03/04/fashion/weddings/sara-wyman-marsden-hanna.html,501 KB,119,text/html
https://www.nytimes.com/2018/07/27/books/review/charles-james-michele-gerber-klein.html,838 KB,127,text/html
https://www.nytimes.com/2018/03/01/magazine/house-salad-lucali-pizza.html,761 KB,132,text/html
https://www.nytimes.com/2018/09/12/arts/television/jimmy-fallon-bob-woodward-book.html,786 KB,136,text/html
https://www.nytimes.com/2018/03/02/style/modern-love-am-i-gay-online-quizzes.html,958 KB,134,text/html
https://www.nytimes.com/2018/03/02/business/can-fashion-help-detroit-make-a-comeback.html,518 KB,131,text/html
https://www.nytimes.com/2018/03/03/world/asia/north-korea-nuclear-talks.html,538 KB,128,text/html
https://www.nytimes.com/2018/07/27/realestate/the-peoples-penthouse.html,728 KB,128,text/html
https://www.nytimes.com/2018/09/14/arts/music/amina-claudine-myers-gospel.html,538 KB,132,text/html
https://www.nytimes.com/2018/02/26/t-magazine/mens-style-issue-editor-letter.html,588 KB,130,text/html
https://www.nytimes.com/2018/03/01/books/review/7-new-books-we-recommend-this-week.html,686 KB,132,text/html
https://www.nytimes.com/2018/07/27/obituaries/hatidza-mehmedovic-65-dies-spoke-out-for-bosnia-massacre-victims.html,554 KB,122,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/saya-kitasei-jered-sorkin.html,504 KB,118,text/html
https://www.nytimes.com/2018/03/03/opinion/sunday/liberals-reclaim-nationalism.html,696 KB,125,text/html
https://www.nytimes.com/2018/02/23/books/review/tayari-jones-an-american-marriage-best-seller.html,765 KB,135,text/html
https://www.nytimes.com/2018/03/02/nyregion/and-the-oscar-for-best-city-as-a-movie-setting-goes-to.html,861 KB,143,text/html
https://www.nytimes.com/2018/07/26/realestate/homes-for-sale-in-huntington-bay-ny-and-redding-ct.html,710 KB,127,text/html
https://www.nytimes.com/2018/07/28/opinion/sunday/mike-pence-holy-terror.html,888 KB,142,text/html
https://www.nytimes.com/2018/02/27/books/review/line-becomes-a-river-francisco-cantu.html,918 KB,135,text/html
https://www.nytimes.com/2018/02/27/books/review/new-noteworthy-honor-jones.html,465 KB,126,text/html
https://www.nytimes.com/2018/02/22/travel/new-airbnb-plus.html,653 KB,123,text/html
https://www.nytimes.com/2018/07/28/opinion/letters/democrats.html,556 KB,121,text/html
https://www.nytimes.com/2018/07/18/books/review/michiko-kakutani-death-of-truth.html,697 KB,131,text/html
https://www.nytimes.com/2018/03/03/us/students-voter-turnout.html,524 KB,142,text/html
https://www.nytimes.com/2018/07/27/books/review/arif-anwar-storm.html,471 KB,124,text/html
https://www.nytimes.com/2018/03/02/books/review/new-crime-fiction-woman-girls-jane-harper.html,790 KB,139,text/html
https://www.nytimes.com/2018/02/28/nyregion/a-rolling-party-brings-the-funk-and-health-benefits.html,94 KB,109,text/html
https://www.nytimes.com/2018/07/26/nyregion/social-control-elements-of-new-yorks-criminal-justice-system.html,762 KB,128,text/html
https://www.nytimes.com/2018/02/25/business/retirement/singing-chorus.html,466 KB,123,text/html
https://www.nytimes.com/2018/03/02/books/review/letters-to-the-editor.html,452 KB,124,text/html
https://www.nytimes.com/2018/07/28/opinion/sunday/my-gay-voice.html,627 KB,127,text/html
https://www.nytimes.com/2018/03/02/opinion/sunday/trump-trade-steel-aluminum-tarriffs.html,638 KB,137,text/html
https://www.nytimes.com/2018/07/27/books/review/inappropriation-lexi-freiman.html,588 KB,126,text/html
https://www.nytimes.com/2018/03/03/world/middleeast/egypt-north-korea-sanctions-arms-dealing.html,657 KB,153,text/html
https://www.nytimes.com/2018/07/25/books/review/andrew-martin-early-work.html,604 KB,128,text/html
https://www.nytimes.com/2018/03/01/magazine/can-venezuela-be-saved.html,174 KB,121,text/html
https://www.nytimes.com/2018/02/26/t-magazine/boys-in-the-band-cover.html,660 KB,130,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/leigh-anne-tu-david-kurlander.html,485 KB,117,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/lindsey-marx-michael-rappaport.html,503 KB,119,text/html
https://www.nytimes.com/2018/02/27/t-magazine/sportswear-spring-mens-fashion.html,797 KB,127,text/html
https://www.nytimes.com/2018/03/02/books/review/medical-memoirs.html,723 KB,129,text/html
https://www.nytimes.com/2018/02/27/books/etan-thomas-atheletes-as-activists.html,682 KB,130,text/html
https://www.nytimes.com/2018/07/28/opinion/sunday/i-wanted-a-dog-i-bake-bread-instead.html,520 KB,124,text/html
https://www.nytimes.com/2018/02/26/magazine/how-long-can-john-kelly-hang-on.html,121 KB,129,text/html
https://www.nytimes.com/2018/07/24/magazine/what-the-mystery-of-the-tick-borne-meat-allergy-could-reveal.html,604 KB,121,text/html
https://www.nytimes.com/2018/03/03/world/asia/queen-elizabeth-attempted-assassination-new-zealand.html,601 KB,134,text/html
https://www.nytimes.com/2018/03/02/obituaries/harvey-schmidt-co-creator-of-the-fantasticks-is-dead-at-88.html,675 KB,128,text/html
https://www.nytimes.com/2018/02/27/theater/lauren-ambrose-my-fair-lady-lincoln-center-theater.html,652 KB,140,text/html
https://www.nytimes.com/2018/07/26/magazine/readers-respond-to-the-7-15-18-issue.html,445 KB,124,text/html
https://www.nytimes.com/2018/02/28/arts/bruce-norris-the-low-road-public-theater.html,639 KB,143,text/html
https://www.nytimes.com/2018/07/28/sports/baseball-hall-of-fame-homer-osterhoudt.html,557 KB,129,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/katherine-stillman-jonathan-scherr.html,504 KB,118,text/html
https://www.nytimes.com/2018/03/02/nyregion/the-woody-allen-reboot-you-wont-see-at-the-oscars-or-maybe-anywhere.html,962 KB,138,text/html
https://www.nytimes.com/2018/07/26/nyregion/women-monuments-new-york-city.html,1008 KB,136,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/hillary-debruin-connor-shope.html,503 KB,119,text/html
https://www.nytimes.com/2018/07/28/us/carr-fire-great-grandmother-children-dead.html,504 KB,126,text/html
https://www.nytimes.com/2018/07/27/movies/josh-brolin-barbra-streisand-netflix.html,742 KB,133,text/html
https://www.nytimes.com/2018/03/02/arts/design/paris-lafayette-anticipations-rem-koolhaas.html,585 KB,124,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/katarina-mayers-robert-lin.html,504 KB,119,text/html
https://www.nytimes.com/2018/07/27/books/review/amy-tan-joy-luck-club.html,539 KB,126,text/html
https://www.nytimes.com/2018/07/28/world/europe/uk-facebook-fake-news.html,745 KB,130,text/html
https://www.nytimes.com/2018/07/24/magazine/should-i-forgo-gay-sex-to-donate-blood.html,592 KB,126,text/html
https://www.nytimes.com/2018/02/27/arts/television/atlanta-fx-season-2.html,991 KB,145,text/html
https://www.nytimes.com/interactive/2018/07/26/sports/surfing-albee-layer-trick-name.html,72 KB,37,text/html
https://www.nytimes.com/2018/07/27/business/dan-schulman-paypal-corner-office.html,1024 KB,129,text/html
https://www.nytimes.com/2018/07/23/movies/comic-con-trailers-best-worst.html,711 KB,135,text/html
https://www.nytimes.com/2018/07/25/sports/ken-ravizza-sports-psychologist.html,610 KB,127,text/html
https://www.nytimes.com/2018/07/28/sports/mets-pirates-jacob-degrom.html,511 KB,119,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/sarah-hughes-andrew-rowny.html,506 KB,119,text/html
https://www.nytimes.com/2018/03/01/realestate/bunny-williams-doyenne-of-cozy-chic-lists-upper-east-side-home.html,820 KB,135,text/html
https://www.nytimes.com/2018/07/28/world/asia/afghanistan-midwife-center.html,682 KB,136,text/html
https://www.nytimes.com/2018/07/27/theater/brushing-up-your-shakespeare-by-the-book-or-not.html,569 KB,132,text/html
https://www.nytimes.com/2018/07/25/nyregion/dance-vogueing-ninja.html,881 KB,137,text/html
https://www.nytimes.com/2018/02/18/t-magazine/sanatorium-europe-history.html,923 KB,139,text/html
https://www.nytimes.com/2018/07/23/books/review/james-walvin-sugar.html,1024 KB,134,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/katelin-williamson-mark-spector.html,504 KB,119,text/html
https://www.nytimes.com/2018/07/28/us/politics/jared-ivanka-trump.html,725 KB,123,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/haley-greenwald-gonella-robert-levy.html,506 KB,119,text/html
https://www.nytimes.com/2018/02/28/business/retirement/tech-second-careers.html,489 KB,125,text/html
https://www.nytimes.com/2018/07/27/business/vanessa-selbst-poker-bridgewater.html,488 KB,130,text/html
https://www.nytimes.com/2018/07/28/opinion/divorce-sadness-nature.html,521 KB,123,text/html
https://www.nytimes.com/2018/07/27/style/modern-love-marriage-class-at-guantanamo.html,889 KB,142,text/html
https://www.nytimes.com/2018/07/26/magazine/the-billionaire-yogi-behind-modis-rise.html,637 KB,122,text/html
https://www.nytimes.com/2018/03/03/realestate/the-city-sidewalk-trees.html,750 KB,134,text/html
https://www.nytimes.com/2018/07/27/books/review/paula-saunders-distance-home.html,581 KB,124,text/html
https://www.nytimes.com/2018/07/28/sports/baseball/adam-greenberg-connecticut-state-senate.html,800 KB,126,text/html
https://www.nytimes.com/2018/07/24/realestate/landscaping-gardening-apps.html,801 KB,137,text/html
https://www.nytimes.com/2018/07/27/books/review/we-begin-our-ascent-joe-mungo-reed.html,580 KB,123,text/html
https://www.nytimes.com/2018/07/26/realestate/how-big-is-an-acre-anyway.html,698 KB,129,text/html
https://www.nytimes.com/2018/02/26/t-magazine/holistic-skincare-europe.html,819 KB,137,text/html
https://www.nytimes.com/2018/07/25/books/review/ingrid-rojas-contreras-fruit-of-the-drunken-tree.html,609 KB,132,text/html
https://www.nytimes.com/2018/07/24/style/engagement-karlie-kloss-josh-kushner-marriage.html,665 KB,133,text/html
https://www.nytimes.com/2018/07/28/world/asia/south-korea-overwork-workweek.html,663 KB,134,text/html
https://www.nytimes.com/2018/07/27/opinion/trump-denaturalization-citizenship-immigrants.html,667 KB,131,text/html
https://www.nytimes.com/2018/07/24/books/review/steven-zipperstein-pogrom.html,593 KB,125,text/html
https://www.nytimes.com/2018/03/02/opinion/sunday/graduation-rates-wayne-state.html,730 KB,132,text/html
https://www.nytimes.com/2018/07/27/sunday-review/obama-egypt-coup-trump.html,748 KB,131,text/html
https://www.nytimes.com/2018/07/28/world/europe/turkish-school-leader-abducted-and-released-in-mongolia.html,524 KB,130,text/html
https://www.nytimes.com/2018/07/24/books/review/new-noteworthy-celia-dugger.html,457 KB,125,text/html
https://www.nytimes.com/2018/03/02/jobs/esther-klein-gallery-curator.html,723 KB,134,text/html
https://www.nytimes.com/2018/07/27/theater/shaina-taub-elton-john-twelfth-night.html,958 KB,148,text/html
https://www.nytimes.com/2018/07/28/business/billion-dollar-property-beverly-hills.html,605 KB,127,text/html
https://www.nytimes.com/2018/07/27/us/idaho-prison-hack-jpay-nyt.html,651 KB,129,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/martina-suess-rob-cromer.html,504 KB,119,text/html
https://www.nytimes.com/2018/03/03/fashion/judy-blame-london-fashion-jeweler-stylist-death-remembrance.html,604 KB,123,text/html
https://www.nytimes.com/2018/07/27/books/review/new-paperbacks.html,585 KB,131,text/html
https://www.nytimes.com/2018/07/20/arts/dance/opposites-ballerinas-isabella-boylston-and-devon-teuscher.html,636 KB,140,text/html
https://www.nytimes.com/interactive/2018/07/27/us/immigration-mcallen-bus-terminal-texas.html,128 KB,38,text/html
https://www.nytimes.com/2018/07/28/opinion/sunday/twitter-made-everything-a-joke.html,537 KB,124,text/html
https://www.nytimes.com/2018/02/28/books/review/jane-kamensky-tattoo-john-singleton-copley.html,604 KB,129,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/vina-tran-michael-stanish.html,504 KB,119,text/html
https://www.nytimes.com/2018/07/28/sports/baseball/manny-machado-dodgers-.html,812 KB,140,text/html
https://www.nytimes.com/2018/07/25/nyregion/the-citys-buried-treasure-isnt-under-the-dirt-it-is-the-dirt.html,607 KB,130,text/html
https://www.nytimes.com/2018/07/25/magazine/letter-of-recommendation-dead-malls.html,612 KB,130,text/html
https://www.nytimes.com/2018/03/02/nyregion/how-val-ackerman-college-basketball-executive-spends-her-sundays.html,875 KB,147,text/html
https://www.nytimes.com/2018/07/26/travel/family-reunion-tips.html,536 KB,126,text/html
https://www.nytimes.com/2018/07/21/travel/in-mexico-a-contemporary-homage-to-pueblas-past.html,716 KB,129,text/html
https://www.nytimes.com/2018/07/25/nyregion/go-fund-my-country-house.html,747 KB,130,text/html
https://www.nytimes.com/2018/07/26/opinion/sunday/democracy-democrats-voters-disenfranchisment.html,795 KB,137,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/nadine-dukeson-mat-morrison.html,503 KB,119,text/html
https://www.nytimes.com/2018/03/02/movies/nobudge-a-one-man-independent-film-factory.html,727 KB,132,text/html
https://www.nytimes.com/2018/07/27/business/the-stealth-campaign-to-kill-off-obamacare.html,711 KB,146,text/html
https://www.nytimes.com/2017/10/05/us/las-vegas-shooting.html,136 KB,116,text/html
https://www.nytimes.com/2018/07/26/magazine/poem-jesse-is-back-this-summer.html,578 KB,127,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/sari-schulman-adam-caslow.html,509 KB,119,text/html
https://www.nytimes.com/2018/07/24/books/review/incendiaries-ro-kwon.html,604 KB,126,text/html
https://www.nytimes.com/2018/07/26/realestate/a-comfy-fit-in-williamsburg.html,766 KB,131,text/html
https://www.nytimes.com/2018/03/13/magazine/should-some-species-be-allowed-to-die-out.html,155 KB,112,text/html
https://www.nytimes.com/2018/07/25/travel/madrid-restaurants-new-classic-cuisine.html,983 KB,134,text/html
https://www.nytimes.com/2018/07/26/style/i-came-out-to-my-family.html,758 KB,126,text/html
https://www.nytimes.com/2017/10/04/us/politics/bump-stock-fire-legal-republicans-congress.html,803 KB,131,text/html
https://www.nytimes.com/2018/07/27/realestate/confessions-of-a-late-blooming-gardener.html,748 KB,130,text/html
https://www.nytimes.com/2018/03/17/opinion/news-blockade.html,450 KB,121,text/html
https://www.nytimes.com/interactive/2017/10/05/opinion/editorials/how-long-debate-real-gun-control.html,77 KB,45,text/html
https://www.nytimes.com/2018/07/28/world/europe/cardinal-theodore-mccarrick-resigns.html,700 KB,134,text/html
https://www.nytimes.com/2018/07/28/world/asia/india-gang-rape-chennai.html,594 KB,141,text/html
https://www.nytimes.com/2018/07/27/theater/lehman-trilogy-national-theater-london.html,594 KB,127,text/html
https://www.nytimes.com/2017/10/06/us/las-vegas-shooting.html?_r=0,140 KB,112,text/html
https://www.nytimes.com/2018/03/16/books/review/shortlist-language-linguistics.html,626 KB,127,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/teri-agins-paul-hands.html,505 KB,119,text/html
https://www.nytimes.com/2018/07/27/nyregion/how-natasha-cornstein-ceo-of-blushington-spends-her-sundays.html,648 KB,135,text/html
https://www.nytimes.com/2017/10/02/business/hotel-security-las-vegas.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,446 KB,129,text/html
https://www.nytimes.com/2018/03/14/realestate/clifton-new-jersey.html,804 KB,137,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/emily-steel-daniel-hoevel.html,509 KB,119,text/html
https://www.nytimes.com/2017/10/04/us/police-response-mass-shootings.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,481 KB,129,text/html
https://www.nytimes.com/2018/07/26/opinion/sunday/love-island-sex-britain.html,868 KB,139,text/html
https://www.nytimes.com/2018/07/23/books/review/milk-mark-kurlansky.html,1024 KB,121,text/html
https://www.nytimes.com/2018/07/29/world/asia/bangkok-pet-funerals-cremation.html,664 KB,133,text/html
https://www.nytimes.com/2018/03/17/opinion/sunday/praise-adhd-attention-hyperactivity.html,818 KB,130,text/html
https://www.nytimes.com/2017/10/04/us/mandalay-bay-hotel-security.html,477 KB,127,text/html
https://www.nytimes.com/2018/07/24/magazine/domee-shi-thinks-kids-can-handle-dark-stories.html,620 KB,128,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/allison-aronne-ryan-beauchamp.html,508 KB,119,text/html
https://www.nytimes.com/2018/03/13/movies/touki-bouki-streaming-afrofuturism.html,907 KB,136,text/html
https://www.nytimes.com/2018/07/26/magazine/judge-john-hodgman-on-the-possibility-of-curling-club-condoms.html,567 KB,125,text/html
https://www.nytimes.com/2018/07/28/sports/yankees-royals-luis-severino.html,559 KB,124,text/html
https://www.nytimes.com/2018/07/23/t-magazine/fashion/kei-ninomiya-moncler.html,487 KB,123,text/html
https://www.nytimes.com/2018/03/17/travel/junebaby-seattle-restaurant-review.html,719 KB,129,text/html
https://www.nytimes.com/video/movies/100000005000211/this-weeks-movies-march-24-2017.html?playlistId=100000002032444,289 KB,85,text/html
https://www.nytimes.com/2018/07/26/magazine/how-to-have-sex-in-a-canoe.html,583 KB,127,text/html
https://www.nytimes.com/2018/07/26/nyregion/grandstand-scorekeeper-roots-for-extra-innings.html,920 KB,133,text/html
https://www.nytimes.com/2018/07/26/nyregion/the-ghost-in-the-forest.html,698 KB,127,text/html
https://www.nytimes.com/2018/07/28/pageoneplus/corrections-july-29-2018.html,317 KB,121,text/html
https://www.nytimes.com/2018/03/14/travel/elizabeth-robert-barrett-browning-florence-italy.html,910 KB,129,text/html
https://www.nytimes.com/video/movies/100000004929943/this-weeks-movies-feb-17-2017.html?playlistId=100000002032444,290 KB,85,text/html
https://www.nytimes.com/2018/07/26/books/review/lillian-li-number-one-chinese-restaurant-spencer-wise-emperor-of-shoes.html,605 KB,130,text/html
https://www.nytimes.com/2018/07/24/fashion/weddings/the-attendants-made-the-toast-the-couple-brewed-the-beer.html,561 KB,121,text/html
https://www.nytimes.com/video/thisweeksmovies,285 KB,82,text/html
https://www.nytimes.com/2018/03/18/fashion/weddings/kathryn-soule-kellan-hetrick.html,506 KB,119,text/html
https://www.nytimes.com/2018/07/28/world/asia/trump-afghanistan-strategy-retreat.html,921 KB,141,text/html
https://www.nytimes.com/2018/07/06/travel/faa-plane-seat-size.html,556 KB,130,text/html
https://www.nytimes.com/2018/03/15/magazine/judge-john-hodgman-on-proper-nut-nomenclature.html,564 KB,125,text/html
https://www.nytimes.com/2018/07/03/books/review/horse-recovering-pet.html,788 KB,134,text/html
https://www.nytimes.com/video/movies/100000005051072/this-weeks-movies-april-21-2017.html?playlistId=100000002032444,290 KB,85,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/holly-rodiger-brendan-rafalski.html,504 KB,118,text/html
https://www.nytimes.com/2018/07/27/books/review/letters-to-the-editor.html,440 KB,124,text/html
https://www.nytimes.com/2018/07/24/magazine/burger-american-muslim-kebab.html,743 KB,135,text/html
https://www.nytimes.com/2018/03/17/sports/ncaabasketball/virginia-upset-chaminade.html,600 KB,128,text/html
https://www.nytimes.com/2016/03/18/movies/review-allegiant-diverges.html,761 KB,129,text/html
https://www.nytimes.com/2018/07/19/travel/what-to-do-in-st-andrews-scotland.html,859 KB,161,text/html
https://www.nytimes.com/2018/07/28/climate/dow-epa-superfund.html,880 KB,148,text/html
https://www.nytimes.com/2018/07/25/arts/music/billy-joel-100-shows-interview.html,767 KB,140,text/html
https://www.nytimes.com/2018/03/17/world/asia/us-technology-smuggling-foreign-weapons.html,812 KB,141,text/html
https://www.nytimes.com/2018/07/23/travel/louie-anderson-travel-tips.html,562 KB,121,text/html
https://www.nytimes.com/2018/07/27/books/review/jordy-rosenberg-confessions-of-the-fox.html,597 KB,125,text/html
https://www.nytimes.com/video/movies/100000005024630/this-weeks-movies-going-in-style-colossal-graduation.html?playlistId=100000002032444,290 KB,85,text/html
https://www.nytimes.com/2018/07/29/fashion/weddings/allison-floam-ian-white.html,513 KB,118,text/html
https://www.nytimes.com/2018/07/23/realestate/a-first-apartment-with-almost-zero-waste.html,1024 KB,136,text/html
https://www.nytimes.com/2018/07/26/arts/television/terence-nance-random-acts-of-flyness-hbo.html,865 KB,144,text/html
https://www.nytimes.com/video/movies/100000004916333/this-weeks-movies-feb-10-2017.html?playlistId=100000002032444,290 KB,85,text/html
https://www.nytimes.com/2018/03/16/opinion/burn-it-down-rex.html,897 KB,149,text/html
https://www.nytimes.com/2018/07/28/style/anxiety-necklace.html,530 KB,128,text/html
https://www.nytimes.com/2018/09/24/arts/baby-fail-videos-youtube.html?action=click&contentCollection=Arts&module=bestoflatenight&region=Body&pgtype=article,791 KB,132,text/html
https://www.nytimes.com/2018/07/26/arts/design/kyungah-ham-north-korea.html,614 KB,130,text/html
https://www.nytimes.com/2018/07/28/travel/the-anchorage-greenville-south-carolina-restaurant-review.html,722 KB,132,text/html
https://www.nytimes.com/2018/03/13/magazine/is-it-better-to-trust-the-process-or-to-change-it.html,668 KB,130,text/html
https://www.nytimes.com/video/movies/100000004989367/this-weeks-movies-march-17-2017.html?playlistId=100000002032444,289 KB,84,text/html
https://www.nytimes.com/2018/09/24/us/politics/donald-trump-united-nations.html,553 KB,130,text/html
https://www.nytimes.com/2018/07/28/world/europe/carles-puigdemont-belgium.html,494 KB,124,text/html
https://www.nytimes.com/2018/03/17/sports/ncaabasketball/ncaa-mens-tournament-results-villanova-duke.html,650 KB,125,text/html
https://www.nytimes.com/2018/05/17/business/media/cbs-shari-redstone-les-moonves.html,705 KB,126,text/html
